date_posted,job_title,url,company,employment_type,location,salary,currency,valid_through,jenis_kelamin
2022-10-02T17:11:44+07:00,Staf Akuntansi,https://www.jobs.id/lowongan/MzIzMTk2/staf-akuntansi-union-makmur-abadi-pt?qt_ref=search&qt_page=4&qt_pos=20,Union Makmur Abadi PT.,FULL_TIME,Jakarta Utara,Negotiable,IDR,2022-10-13,Pria/Wanita
2022-10-02T16:24:21+07:00,Fashion Marketing Communication,https://www.jobs.id/lowongan/MzIyODcw/fashion-marketing-communication-mires-mahisa-globalindo-pt?qt_ref=search&qt_page=4&qt_pos=21,Mires Mahisa Globalindo PT,FULL_TIME,Surabaya,4500000-6000000,IDR,2022-10-14,Pria/Wanita
2022-10-02T17:11:49+07:00,Environmental Governance Division,https://www.jobs.id/lowongan/MzI1OTY0/environmental-governance-division-alfa-omega-selaras-pt?qt_ref=search&qt_page=4&qt_pos=22,Alfa Omega Selaras PT,FULL_TIME,Jakarta Pusat,Negotiable,IDR,2022-10-22,Pria/Wanita
2022-10-02T14:33:37+07:00,Kepala Cabang,https://www.jobs.id/lowongan/MzI1OTU1/kepala-cabang-karis-karyawan-indonesia-sejahtera-pt?qt_ref=search&qt_page=4&qt_pos=23,Karis (Karyawan Indonesia Sejahtera) PT,FULL_TIME,Jakarta Timur,7000000-14000000,IDR,2022-10-20,Pria/Wanita
2022-10-02T17:43:43+07:00,Management Trainee ( Produksi ),https://www.jobs.id/lowongan/MzI1ODY5/management-trainee-produksi-pulau-sambu-pt?qt_ref=search&qt_page=4&qt_pos=24,Pulau Sambu PT,FULL_TIME,Aceh Barat,Negotiable,IDR,2022-10-21,Pria/Wanita
2022-10-02T17:11:56+07:00,Sales Management Assistant Specialist,https://www.jobs.id/lowongan/MzI1OTMx/sales-management-assistant-specialist-elabram-systems-pt?qt_ref=search&qt_page=5&qt_pos=0,Elabram Systems PT,FULL_TIME,Jakarta Pusat,8000000-12000000,IDR,2022-10-21,Pria/Wanita
2022-10-02T16:07:53+07:00,Delivery Support,https://www.jobs.id/lowongan/MjkxOTI3/delivery-support-yayasan-nurul-hayat?qt_ref=search&qt_page=5&qt_pos=1,Yayasan Nurul Hayat,FULL_TIME,Bekasi,2800000-3000000,IDR,2022-10-21,Pria/Wanita
2022-10-02T18:23:23+07:00,"Finance, Accounting &amp; Tax Manager",https://www.jobs.id/lowongan/MzI0NDA3/finance-accounting-tax-manager?qt_ref=search&qt_page=5&qt_pos=2,Company Confidential,FULL_TIME,Tangerang Selatan,Negotiable,IDR,2022-10-21,Pria/Wanita
2022-10-02T16:36:28+07:00,Supervisor Penjualan,https://www.jobs.id/lowongan/MTY2OTI5/supervisor-penjualan-tirta-utama-abadi-pt?qt_ref=search&qt_page=5&qt_pos=3,Tirta Utama Abadi PT,FULL_TIME,Bandung,Negotiable,IDR,2022-10-21,Pria/Wanita
2022-10-02T14:08:49+07:00,PURCHASING,https://www.jobs.id/lowongan/MzExNjY3/purchasing-yayasan-citra-berkat?qt_ref=search&qt_page=5&qt_pos=4,Yayasan Citra Berkat,FULL_TIME,Jakarta Selatan,Negotiable,IDR,2022-10-21,Pria/Wanita
2022-10-02T17:12:07+07:00,SPV Produksi,https://www.jobs.id/lowongan/MzI0NjE1/spv-produksi-tiga-rasa-indonesia-pt?qt_ref=search&qt_page=5&qt_pos=5,Tiga Rasa Indonesia PT,FULL_TIME,Surabaya,Negotiable,IDR,2022-10-21,Pria/Wanita
2022-10-02T16:08:52+07:00,Junior Tax Consultant,https://www.jobs.id/lowongan/MzIzODM0/junior-tax-consultant-mandiri-kencana-sentosa-pt?qt_ref=search&qt_page=5&qt_pos=6,Mandiri Kencana Sentosa PT,FULL_TIME,Surabaya,Negotiable,IDR,2022-10-21,Pria/Wanita
2022-10-02T14:09:03+07:00,FINANCIAL PLANNER,https://www.jobs.id/lowongan/MzIxMjY5/financial-planner-victory-prima-mandiri-vpm-pt?qt_ref=search&qt_page=5&qt_pos=8,Victory Prima Mandiri (VPM) PT,FULL_TIME,Jakarta Selatan,5000000-10000000,IDR,2022-10-21,Pria/Wanita
2022-10-02T14:09:20+07:00,Therapist,https://www.jobs.id/lowongan/MzI1OTQw/therapist-relaxing-reflexology-malang?qt_ref=search&qt_page=5&qt_pos=9,Relaxing Reflexology Malang,FULL_TIME,Batu,1500000-3000000,IDR,2022-10-21,Pria/Wanita
2022-10-02T17:11:48+07:00,MARKETING EXECUTIVE,https://www.jobs.id/lowongan/MzI1ODc5/marketing-executive-kalasindo-prima-sejahtera-pt?qt_ref=search&qt_page=5&qt_pos=10,Kalasindo Prima Sejahtera PT,FULL_TIME,Bekasi,3000000-5000000,IDR,2022-10-20,Pria/Wanita
2022-10-02T15:28:46+07:00,SPG TOKO ,https://www.jobs.id/lowongan/MzIxMDM0/spg-toko-leading-garment-industries-pt?qt_ref=search&qt_page=5&qt_pos=12,Leading Garment Industries PT,FULL_TIME,Purwakarta,Negotiable,IDR,2022-10-06,Pria/Wanita
2022-10-02T15:56:15+07:00,Asisten Apoteker,https://www.jobs.id/lowongan/MTg0ODk4/asisten-apoteker-lviors-jaya-sentosa-pt?qt_ref=search&qt_page=5&qt_pos=13,L&#039;viors Jaya Sentosa PT,FULL_TIME,Surabaya,Negotiable,IDR,2022-10-20,Pria/Wanita
2022-10-02T18:26:06+07:00,Cleaning Service,https://www.jobs.id/lowongan/MzIzNTgy/cleaning-service-gunung-sari-pratama-surabaya-pt?qt_ref=search&qt_page=5&qt_pos=14,Gunung Sari Pratama (Surabaya) PT,FULL_TIME,Jakarta Pusat,Negotiable,IDR,2022-10-11,Pria/Wanita
2022-10-02T14:24:23+07:00,Account Executive ,https://www.jobs.id/lowongan/MzI1MDEw/account-executive-arisa-mandiri-pratama-pt?qt_ref=search&qt_page=5&qt_pos=15,Arisa Mandiri Pratama PT,FULL_TIME,Demak,Negotiable,IDR,2022-10-05,Pria/Wanita
2022-10-02T14:10:42+07:00,Customer Relation Officer,https://www.jobs.id/lowongan/MzI1ODk0/customer-relation-officer-surya-marina-internasional?qt_ref=search&qt_page=5&qt_pos=16,Surya Marina Internasional,FULL_TIME,Semarang,Negotiable,IDR,2022-10-20,Pria/Wanita
2022-10-02T14:11:19+07:00,Office Manager,https://www.jobs.id/lowongan/MzI1MDIw/office-manager-sagotra-usaha-pt?qt_ref=search&qt_page=5&qt_pos=17,Sagotra Usaha PT,FULL_TIME,Denpasar,7000000-8000000,IDR,2022-10-05,Pria/Wanita
2022-10-02T18:18:14+07:00,Application Support,https://www.jobs.id/lowongan/MTczMjMy/application-support-internet-cipta-rekayasa-pt?qt_ref=search&qt_page=5&qt_pos=18,Internet Cipta Rekayasa PT,FULL_TIME,Jakarta Barat,4500000-5000000,IDR,2022-10-19,Pria/Wanita
2022-10-02T14:14:42+07:00,Creative Director,https://www.jobs.id/lowongan/MzI1ODUw/creative-director-champion-multikarya-pandhega-pt?qt_ref=search&qt_page=5&qt_pos=19,Champion Multikarya Pandhega PT,FULL_TIME,Yogyakarta,Negotiable,IDR,2022-10-19,Pria/ wanita
2022-10-02T14:15:04+07:00,Account Manager,https://www.jobs.id/lowongan/MjgzNzM2/account-manager?qt_ref=search&qt_page=5&qt_pos=20,Company Confidential,FULL_TIME,Denpasar,7500000-15000000,IDR,2022-10-12,Pria/Wanita
2022-10-02T16:25:50+07:00,Marketing Officer.,https://www.jobs.id/lowongan/MzI1MDUw/marketing-officer-batavia-prosperindo-trans-tbk-pt?qt_ref=search&qt_page=5&qt_pos=21,Batavia Prosperindo Trans Tbk PT,FULL_TIME,Tangerang,Negotiable,IDR,2022-10-06,Pria/Wanita
2022-10-02T15:40:28+07:00,KURIR,https://www.jobs.id/lowongan/MzI1ODU1/kurir-qerja-manfaat-bangsa-qmb-pt?qt_ref=search&qt_page=5&qt_pos=22,Qerja Manfaat Bangsa (QMB) PT,FULL_TIME,Boyolali,Negotiable,IDR,2022-10-19,Pria/Wanita
2022-10-02T15:00:57+07:00,Manager Operational,https://www.jobs.id/lowongan/MzIwMzYy/manager-operational-teras-dapur-jum?qt_ref=search&qt_page=5&qt_pos=23,Teras Dapur Jum,FULL_TIME,Jakarta Utara,Negotiable,IDR,2022-10-18,Pria/Wanita
2022-10-02T16:00:45+07:00,Risk Management Staff,https://www.jobs.id/lowongan/MzI1Nzgx/risk-management-staff-bima-multi-finance-pt?qt_ref=search&qt_page=6&qt_pos=1,Bima Multi Finance PT,FULL_TIME,Jakarta Pusat,Negotiable,IDR,2022-10-16,Pria/Wanita
2022-10-02T16:00:49+07:00,Staf Internal audit,https://www.jobs.id/lowongan/MzI1NzY0/staf-internal-audit-mersifarma-tirmaku-mercusana-pt?qt_ref=search&qt_page=6&qt_pos=2,Mersifarma Tirmaku Mercusana PT,FULL_TIME,Jakarta Selatan,Negotiable,IDR,2022-10-16,Pria/wanita
2022-10-02T18:36:58+07:00,Staff Administrasi ,https://www.jobs.id/lowongan/MzI1ODI4/staff-administrasi-dua-ribu-satu-pangripta-pt?qt_ref=search&qt_page=6&qt_pos=3,Dua Ribu Satu Pangripta PT,FULL_TIME,Bangkalan,4000000-7000000,IDR,2022-10-16,Pria/wanita
2022-10-02T16:05:33+07:00,Staff Administrasi Operasi dan Pemeliharaan,https://www.jobs.id/lowongan/MzI1Nzgy/staff-administrasi-operasi-dan-pemeliharaan-pt-imperia-asia-indonesia?qt_ref=search&qt_page=6&qt_pos=4,PT Imperia Asia Indonesia,FULL_TIME,Medan,2500000-3400000,IDR,2022-10-16,Pria/Wanita
2022-10-02T14:35:04+07:00,Senior Associate,https://www.jobs.id/lowongan/MjgxODgy/senior-associate-fp-one?qt_ref=search&qt_page=6&qt_pos=5,FP One,FULL_TIME,Jakarta Pusat,12000000-24000000,IDR,2022-10-16,Pria/Wanita
2022-10-02T16:25:08+07:00,Sales Online Shop Tangerang,https://www.jobs.id/lowongan/MzI1Nzg1/sales-online-shop-tangerang-agres-info-teknologi-pt?qt_ref=search&qt_page=6&qt_pos=6,Agres Info Teknologi PT,FULL_TIME,Jakarta Barat,Negotiable,IDR,2022-10-16,Pria/Wanita
2022-10-02T18:35:04+07:00,Supervisor Trainee,https://www.jobs.id/lowongan/MzI1NjU0/supervisor-trainee-indomaret-group-indomarco-prismatama-pt?qt_ref=search&qt_page=6&qt_pos=7,Indomaret Group (Indomarco Prismatama) PT,FULL_TIME,Ambon,Negotiable,IDR,2022-10-15,Pria/Wanita
2022-10-02T18:10:27+07:00,Admin General Repair,https://www.jobs.id/lowongan/MzA4MTA3/admin-general-repair-genki-kirana-internusa-pt?qt_ref=search&qt_page=6&qt_pos=8,Genki Kirana Internusa PT,FULL_TIME,Bogor,3500000-4000000,IDR,2022-10-15,Pria/Wanita
2022-10-02T14:40:15+07:00,Marketing &amp; Sales,https://www.jobs.id/lowongan/MzIxNzg1/marketing-sales-surya-uni-prakarsa-pt?qt_ref=search&qt_page=6&qt_pos=10,Surya Uni Prakarsa PT,FULL_TIME,Palembang,3000000-4000000,IDR,2022-10-15,Pria/Wanita
2022-10-02T15:08:51+07:00,PM Staff,https://www.jobs.id/lowongan/MzI0NDEy/pm-staff-telmark-integrasi-indonesia-pt?qt_ref=search&qt_page=6&qt_pos=11,Telmark Integrasi Indonesia PT,FULL_TIME,Jakarta Barat,5000000-6000000,IDR,2022-10-15,Pria/Wanita
2022-10-02T17:02:18+07:00,Apoteker Pendamping,https://www.jobs.id/lowongan/MzAzNjA1/apoteker-pendamping-emdee-skin-clinic?qt_ref=search&qt_page=6&qt_pos=12,EMDEE SKIN CLINIC,FULL_TIME,Surabaya,4900000-5000000,IDR,2022-10-14,Pria/Wanita
2022-10-02T16:24:27+07:00,FRONT-END DEVELOPER (WEBSITE DESIGN),https://www.jobs.id/lowongan/MzIzMjYy/front-end-developer-website-design-kk-indonesia-pt?qt_ref=search&qt_page=6&qt_pos=13,KK Indonesia PT,FULL_TIME,Jakarta Barat,Negotiable,IDR,2022-10-14,Pria/Wanita
2022-10-02T15:28:04+07:00,Account Executive Export,https://www.jobs.id/lowongan/MzI0Mjcy/account-executive-export-untung-bersama-sejahtera-pt?qt_ref=search&qt_page=6&qt_pos=14,Untung Bersama Sejahtera PT,FULL_TIME,Surabaya,Negotiable,IDR,2022-10-05,Pria/Wanita
2022-10-02T12:50:05+07:00,Graphic Designer &amp; Video Editor,https://www.jobs.id/lowongan/MzIxMTMz/graphic-designer-video-editor-mahakarya-sukses-indonesia-pt?qt_ref=search&qt_page=6&qt_pos=15,Mahakarya Sukses Indonesia PT,FULL_TIME,Jakarta Utara,Negotiable,IDR,2022-10-14,Pria/Wanita
2022-10-02T12:15:03+07:00,Estimator Staff,https://www.jobs.id/lowongan/MzI1NTE0/estimator-staff-erka-interindo-pt?qt_ref=search&qt_page=6&qt_pos=17,Erka Interindo PT,FULL_TIME,Jakarta Timur,Negotiable,IDR,2022-10-14,Pria/Wanita
2022-10-02T12:15:07+07:00,Wellsite Geologist,https://www.jobs.id/lowongan/MzI1Mzkz/wellsite-geologist-inconis-nusa-jaya-pt?qt_ref=search&qt_page=6&qt_pos=18,Inconis Nusa Jaya PT,FULL_TIME,Jakarta Selatan,Negotiable,IDR,2022-10-14,Pria/Wanita
2022-10-02T04:52:03+07:00,Pelaksana Proyek,https://www.jobs.id/lowongan/MjY2Nzcz/pelaksana-proyek-petra-anugerah-sejahtera-pt?qt_ref=search&qt_page=6&qt_pos=19,Petra Anugerah Sejahtera PT,FULL_TIME,Surabaya,Negotiable,IDR,2022-10-14,Pria/Wanita
2022-10-02T18:29:38+07:00,Branch Manager,https://www.jobs.id/lowongan/MTE5MDMw/branch-manager-sicma-inti-utama-cv?qt_ref=search&qt_page=6&qt_pos=20,Sicma Inti Utama CV,FULL_TIME,Surabaya,Negotiable,IDR,2022-10-14,Pria/Wanita
2022-10-02T13:10:36+07:00,Head Sales,https://www.jobs.id/lowongan/MzI1NDY0/head-sales-anomali-coffee?qt_ref=search&qt_page=6&qt_pos=21,Anomali Coffee,FULL_TIME,Jakarta Pusat,Negotiable,IDR,2022-10-14,Pria/Wanita
2022-10-02T16:45:44+07:00,TEKNISI,https://www.jobs.id/lowongan/Mjg2MTQx/teknisi-jaya-pratama-groserindo-pt?qt_ref=search&qt_page=6&qt_pos=22,Jaya Pratama Groserindo PT,FULL_TIME,Denpasar,Negotiable,IDR,2022-10-14,Pria/Wanita
2022-10-02T15:21:32+07:00,Content Creator,https://www.jobs.id/lowongan/MzE4ODg3/content-creator-akarya-maha-karya-pt?qt_ref=search&qt_page=6&qt_pos=23,Akarya Maha Karya PT,FULL_TIME,Jakarta Barat,3000000-3500000,IDR,2022-10-14,Pria/Wanita
2022-10-02T17:44:30+07:00,IT System Administrator,https://www.jobs.id/lowongan/MzAyNjU2/it-system-administrator-rakhasa-artha-wisesa-pt?qt_ref=search&qt_page=6&qt_pos=24,Rakhasa Artha Wisesa PT,FULL_TIME,Jakarta Barat,7000000-14000000,IDR,2022-10-14,Pria/Wanita
2022-10-02T14:25:10+07:00,Business Development,https://www.jobs.id/lowongan/MzE2NzQy/business-development-berjaya-eka-sukses-pt?qt_ref=search&qt_page=7&qt_pos=0,Berjaya Eka Sukses PT,FULL_TIME,Jakarta Pusat,3500000-4000000,IDR,2022-10-14,Pria/Wanita
2022-10-02T12:15:27+07:00,Associate,https://www.jobs.id/lowongan/MzE4MzQx/associate-evolution-team-agency?qt_ref=search&qt_page=7&qt_pos=1,Evolution Team Agency,FULL_TIME,Jakarta Selatan,Negotiable,IDR,2022-10-14,Pria/Wanita
2022-10-02T18:33:12+07:00,Kasir,https://www.jobs.id/lowongan/MzI1MzIz/kasir-everbright-pt?qt_ref=search&qt_page=7&qt_pos=2,Everbright PT,FULL_TIME,Medan,Negotiable,IDR,2022-10-13,Pria/Wanita
2022-10-02T17:16:52+07:00,Staff Admin Social Media Nara Kata Motor,https://www.jobs.id/lowongan/MzI1MjU4/staff-admin-social-media-nara-kata-motor-agromedia-pustaka-pt?qt_ref=search&qt_page=7&qt_pos=3,Agromedia Pustaka PT,FULL_TIME,Tangerang,Negotiable,IDR,2022-10-13,Pria/Wanita
2022-10-02T16:43:30+07:00,Purchasing Import,https://www.jobs.id/lowongan/MzE5MzE4/purchasing-import-djuniar-djuniar-pt?qt_ref=search&qt_page=7&qt_pos=4,Djuniar &amp; Djuniar PT,FULL_TIME,Jakarta Utara,5500000-6500000,IDR,2022-10-13,Pria/Wanita
2022-10-02T18:26:50+07:00,Telemarketing,https://www.jobs.id/lowongan/MzE4NDkz/telemarketing-waktu-cipta-dimensi-pt?qt_ref=search&qt_page=7&qt_pos=6,Waktu Cipta Dimensi PT,FULL_TIME,Jakarta Pusat,4500000-6000000,IDR,2022-10-13,Pria/Wanita
2022-10-02T18:39:40+07:00,Teknisi Kendaraan,https://www.jobs.id/lowongan/MzIzNzM1/teknisi-kendaraan-bumi-menara-internusa-pt?qt_ref=search&qt_page=7&qt_pos=7,Bumi Menara Internusa PT,FULL_TIME,Surabaya,Negotiable,IDR,2022-10-12,Pria/Wanita
2022-10-02T08:52:04+07:00,Ux research,https://www.jobs.id/lowongan/MzI1MTk2/ux-research-hayam-wuruk-management-pt?qt_ref=search&qt_page=7&qt_pos=8,Hayam Wuruk Management PT,FULL_TIME,Jakarta Pusat,4500000-6000000,IDR,2022-10-12,Pria/Wanita
2022-10-02T17:31:34+07:00,Digital Ads Specialist,https://www.jobs.id/lowongan/MzI1MTYz/digital-ads-specialist-wira-internasional-teknologi-pt?qt_ref=search&qt_page=7&qt_pos=10,Wira Internasional Teknologi PT,FULL_TIME,Jakarta Timur,Negotiable,IDR,2022-10-12,Pria/Wanita
2022-10-02T18:01:34+07:00,Senior Accountant,https://www.jobs.id/lowongan/MzI1MTk4/senior-accountant-matoa-group?qt_ref=search&qt_page=7&qt_pos=11,Matoa Group,FULL_TIME,Bandung,Negotiable,IDR,2022-10-12,Pria/Wanita
2022-10-02T10:22:29+07:00,Operasional Project,https://www.jobs.id/lowongan/MzI1MTk5/operasional-project-global-integrasi-gemilang-pt?qt_ref=search&qt_page=7&qt_pos=12,Global Integrasi Gemilang PT,FULL_TIME,Jakarta Selatan,Negotiable,IDR,2022-10-12,Pria/Wanita
2022-10-02T16:56:53+07:00,Credit Marketing Officer Motor - Bogor,https://www.jobs.id/lowongan/MzI1MTYx/credit-marketing-officer-motor-bogor-mega-central-finance-pt?qt_ref=search&qt_page=7&qt_pos=13,Mega Central Finance. PT,FULL_TIME,Bogor,Negotiable,IDR,2022-10-11,Pria/Wanita
2022-10-02T15:48:21+07:00,Sales Marketing,https://www.jobs.id/lowongan/MzEzMjM3/sales-marketing-sinar-continental-pt?qt_ref=search&qt_page=7&qt_pos=14,Sinar Continental PT,FULL_TIME,Cimahi,Negotiable,IDR,2022-10-11,Pria/Wanita
2022-10-02T15:39:00+07:00,Staf Marketing,https://www.jobs.id/lowongan/MzI1MTU1/staf-marketing-inter-mitra-transindo-pt?qt_ref=search&qt_page=7&qt_pos=15,Inter Mitra Transindo PT,FULL_TIME,Jakarta Timur,4000000-4800000,IDR,2022-10-10,Pria/Wanita
2022-10-02T17:19:03+07:00,IT App Development (MT IT),https://www.jobs.id/lowongan/Mjc4NTEw/it-app-development-mt-it-wijaya-plywoods-indonesia?qt_ref=search&qt_page=7&qt_pos=16,Wijaya Plywoods Indonesia,FULL_TIME,Malang,Negotiable,IDR,2022-10-10,Pria/Wanita
2022-10-02T14:59:36+07:00,SPG / SPB,https://www.jobs.id/lowongan/MzA2OTUx/spg-spb-bangun-indopralon-sukses-pt?qt_ref=search&qt_page=7&qt_pos=18,Bangun Indopralon Sukses PT,FULL_TIME,Denpasar,Negotiable,IDR,2022-10-09,Pria/Wanita
2022-10-02T11:31:09+07:00,Mitra Kurir,https://www.jobs.id/lowongan/MzI0Mzc1/mitra-kurir-artha-kreasi-utama-pt?qt_ref=search&qt_page=7&qt_pos=19,Artha Kreasi Utama PT,FULL_TIME,Magelang,115000-125000,IDR,2022-10-09,Pria/Wanita
2022-10-02T15:11:11+07:00,PROMOTOR IOT AREA BOGOR,https://www.jobs.id/lowongan/MzI1MTQ1/promotor-iot-area-bogor-trimitra-promosindo-pt?qt_ref=search&qt_page=7&qt_pos=20,Trimitra Promosindo PT,FULL_TIME,Bogor,4000000-4900000,IDR,2022-10-09,Pria/Wanita
2022-10-02T18:23:08+07:00,Posisi Konsultan Pendidikan khusus untuk Australia,https://www.jobs.id/lowongan/MzI1MTQ5/posisi-konsultan-pendidikan-khusus-untuk-australia-yayasan-tadika-puri?qt_ref=search&qt_page=7&qt_pos=21,Yayasan Tadika Puri,FULL_TIME,Jakarta Pusat,Negotiable,IDR,2022-10-09,Pria/ Wanita
2022-10-02T17:44:52+07:00,"Supervisor Cabang (Penempatan Jakarta Selatan, Jakarta Barat, Jakarta Timur, Bekasi, Bandung)",https://www.jobs.id/lowongan/MzEzODAw/supervisor-cabang-penempatan-jakarta-selatan-jakarta-barat-jakarta-timur-bekasi-bandung-audy-mandiri-indonesia-pt?qt_ref=search&qt_page=7&qt_pos=22,Audy Mandiri Indonesia PT,FULL_TIME,Bandung,4500000-5000000,IDR,2022-10-09,Pria/Wanita
2022-10-02T14:48:12+07:00,Staff Administrasi ,https://www.jobs.id/lowongan/MTU1OTc1/staff-administrasi-jatim-watkoraya-pt?qt_ref=search&qt_page=7&qt_pos=23,Jatim Watkoraya PT,FULL_TIME,Surabaya,2000000-4000000,IDR,2022-10-09,Pria/Wanita
2022-10-02T04:57:42+07:00,Business Development Manager,https://www.jobs.id/lowongan/MzI1MTUw/business-development-manager-eduplus-internasional-pt?qt_ref=search&qt_page=7&qt_pos=24,Eduplus Internasional PT,FULL_TIME,Surabaya,Negotiable,IDR,2022-10-09,Pria/Wanita
2022-10-02T04:57:46+07:00,Sekretaris Direksi,https://www.jobs.id/lowongan/MjkwOTEz/sekretaris-direksi-warna-warni-investama-pt?qt_ref=search&qt_page=8&qt_pos=0,Warna Warni Investama PT,FULL_TIME,Surabaya,Negotiable,IDR,2022-10-09,Pria/Wanita
2022-10-02T17:40:46+07:00,SPG CENTRE POINT MEDAN,https://www.jobs.id/lowongan/Mjk1NTQz/spg-centre-point-medan-karya-sejati-indonesia-pt?qt_ref=search&qt_page=8&qt_pos=1,Karya Sejati Indonesia PT,FULL_TIME,Medan,3000000-5000000,IDR,2022-10-09,Pria/Wanita
2022-10-02T12:00:41+07:00,Customer Care,https://www.jobs.id/lowongan/MzE2Njc1/customer-care?qt_ref=search&qt_page=8&qt_pos=2,Company Confidential,FULL_TIME,Surabaya,3500000-5000000,IDR,2022-10-09,Pria/Wanita
2022-10-02T16:16:43+07:00,Sales Agent,https://www.jobs.id/lowongan/MzE3MjI3/sales-agent-pison-caturkarsa-libratama-pt?qt_ref=search&qt_page=8&qt_pos=3,Pison Caturkarsa Libratama PT,FULL_TIME,Surabaya,Negotiable,IDR,2022-10-08,Pria/Wanita
2022-10-02T17:19:03+07:00,IT STAFF,https://www.jobs.id/lowongan/MzI1MTE5/it-staff-puri-pangan-utama-pt?qt_ref=search&qt_page=8&qt_pos=4,Puri Pangan Utama PT,FULL_TIME,Denpasar,Negotiable,IDR,2022-10-08,Pria/Wanita
2022-10-02T17:49:16+07:00,Marketing Laboratory,https://www.jobs.id/lowongan/MzEzNDg1/marketing-laboratory-rs-columbia-asia-semarang?qt_ref=search&qt_page=8&qt_pos=5,RS Columbia Asia Semarang,FULL_TIME,Semarang,Negotiable,IDR,2022-10-08,Pria/Wanita
2022-10-02T16:20:04+07:00,Planner,https://www.jobs.id/lowongan/MjY2MDg1/planner-sun-precision-engineering-indonesia-pt?qt_ref=search&qt_page=8&qt_pos=6,Sun Precision Engineering Indonesia PT,FULL_TIME,Batam,Negotiable,IDR,2022-10-08,Pria/Wanita
2022-10-02T16:38:34+07:00,Developer Odoo,https://www.jobs.id/lowongan/MzI1MTE2/developer-odoo-kinarya-alihdaya-mandiri-pt?qt_ref=search&qt_page=8&qt_pos=7,Kinarya Alihdaya Mandiri PT,FULL_TIME,Jakarta Selatan,Negotiable,IDR,2022-10-08,Pria/Wanita
2022-10-02T18:19:15+07:00,Cleaning Service,https://www.jobs.id/lowongan/MzI1MTIx/cleaning-service-shelter-nusantara-pt?qt_ref=search&qt_page=8&qt_pos=8,Shelter Nusantara PT,FULL_TIME,Jakarta Utara,4600000-5000000,IDR,2022-10-08,Pria/Wanita
2022-10-02T15:04:35+07:00,Magang Multimedia,https://www.jobs.id/lowongan/MzI1MTE3/magang-multimedia-rey-co-jakarta-attorneys-at-law?qt_ref=search&qt_page=8&qt_pos=9,Rey &amp; Co Jakarta Attorneys at Law,FULL_TIME,Tangerang,Negotiable,IDR,2022-10-08,Pria/Wanita
2022-10-02T15:39:56+07:00,Administrasi Reporting Analis,https://www.jobs.id/lowongan/MzIyNTU4/administrasi-reporting-analis-memori-netindo-jaya-pt?qt_ref=search&qt_page=8&qt_pos=10,Memori Netindo Jaya PT,FULL_TIME,Bandung,2000000-3500000,IDR,2022-10-08,Pria/Wanita
2022-10-02T14:52:09+07:00,Kindergarten Teacher,https://www.jobs.id/lowongan/MjczMDE5/kindergarten-teacher-karunia-global-school?qt_ref=search&qt_page=8&qt_pos=11,Karunia Global School,FULL_TIME,Jambi,2000000-3000000,IDR,2022-10-08,Pria/Wanita
2022-10-02T16:17:16+07:00,Merchandiser,https://www.jobs.id/lowongan/MjY2Mzgy/merchandiser-jusindo-sumberprakarsa-pt?qt_ref=search&qt_page=8&qt_pos=12,Jusindo Sumberprakarsa PT,FULL_TIME,Cimahi,Negotiable,IDR,2022-10-08,Pria/Wanita
2022-10-02T18:23:49+07:00,Upstream Supply Cipanas,https://www.jobs.id/lowongan/MzI1MTMw/upstream-supply-cipanas-sayur-untuk-semua-pt?qt_ref=search&qt_page=8&qt_pos=13,Sayur untuk Semua PT,FULL_TIME,Cianjur,Negotiable,IDR,2022-10-08,Pria/Wanita
2022-10-02T15:04:55+07:00,Kepala Bengkel,https://www.jobs.id/lowongan/MzI0MjQy/kepala-bengkel-mitra-sendang-kemakmuranpt?qt_ref=search&qt_page=8&qt_pos=14,Mitra Sendang Kemakmuran.PT,FULL_TIME,Cilegon,Negotiable,IDR,2022-10-08,Pria/Wanita
2022-10-02T18:27:05+07:00,Tenaga Apoteker/Farmasi,https://www.jobs.id/lowongan/MzI1MDk1/tenaga-apotekerfarmasi-taraprima-megah-pt?qt_ref=search&qt_page=8&qt_pos=15,Taraprima Megah PT,FULL_TIME,Bandung,Negotiable,IDR,2022-10-07,Pria/Wanita
2022-10-02T09:58:03+07:00,Apoteker,https://www.jobs.id/lowongan/MTU4MDMx/apoteker-ara-savis-sejahtera-pt?qt_ref=search&qt_page=8&qt_pos=16,Ara Savis Sejahtera PT,FULL_TIME,Sukoharjo,Negotiable,IDR,2022-10-07,Pria/Wanita
2022-10-02T07:35:15+07:00,Sales and Marketing (Singapura),https://www.jobs.id/lowongan/MjgyOTQw/sales-and-marketing-singapura-wynfield-global-ventures-pt?qt_ref=search&qt_page=8&qt_pos=17,Wynfield Global Ventures PT,FULL_TIME,Singapore,Negotiable,IDR,2022-10-07,Pria/Wanita
2022-10-02T16:51:49+07:00,Program Magang / Bekerja di Jepang,https://www.jobs.id/lowongan/MTY3ODk5/program-magang-bekerja-di-jepang-lpk-minori-medan?qt_ref=search&qt_page=8&qt_pos=18,LPK Minori Medan,FULL_TIME,Medan,12000000-15000000,IDR,2022-10-07,Pria/Wanita
2022-10-02T17:30:56+07:00,After Sales Administrator,https://www.jobs.id/lowongan/MzI1MDgy/after-sales-administrator-bhineka-ciria-artana-pt?qt_ref=search&qt_page=8&qt_pos=19,Bhineka Ciria Artana PT,FULL_TIME,Jakarta Pusat,Negotiable,IDR,2022-10-07,Pria/Wanita
